season,week,game_id,platform,owner_id_home,owner_id_away,score_home,score_away,winner_owner_id,is_playoffs
2024,9,fleaflicker:2024:311194:9:54839038,fleaflicker,owner_grant,owner_chris_d,100.76,60.44,owner_grant,False
2024,9,fleaflicker:2024:311194:9:54839043,fleaflicker,owner_james,owner_chris_c,89.28,116.84,owner_chris_c,False
2024,9,fleaflicker:2024:311194:9:54839042,fleaflicker,owner_jeff,owner_ryan,129.78,87.9,owner_jeff,False
2024,9,fleaflicker:2024:311194:9:54839041,fleaflicker,owner_cliff,ben_mccoy,75.3,109.0,ben_mccoy,False
2024,9,fleaflicker:2024:311194:9:54839040,fleaflicker,owner_david,owner_john,129.04,72.16,owner_david,False
2024,10,fleaflicker:2024:311194:10:54839046,fleaflicker,owner_joe,owner_david,70.68,65.44,owner_joe,False
2024,10,fleaflicker:2024:311194:10:54839045,fleaflicker,owner_grant,owner_cliff,93.94,110.92,owner_cliff,False
2024,10,fleaflicker:2024:311194:10:54839044,fleaflicker,owner_kyle,owner_jeff,80.92,72.48,owner_kyle,False
2024,10,fleaflicker:2024:311194:10:54839049,fleaflicker,owner_john,owner_james,106.94,69.6,owner_john,False
2024,10,fleaflicker:2024:311194:10:54839048,fleaflicker,ben_mccoy,owner_chris_c,108.9,85.02,ben_mccoy,False
2024,10,fleaflicker:2024:311194:10:54839047,fleaflicker,owner_chris_d,owner_ryan,72.18,72.9,owner_ryan,False
2024,11,fleaflicker:2024:311194:11:54839052,fleaflicker,owner_cliff,owner_kyle,89.86,110.98,owner_kyle,False
2024,11,fleaflicker:2024:311194:11:54839051,fleaflicker,owner_david,owner_grant,105.94,111.52,owner_grant,False
2024,11,fleaflicker:2024:311194:11:54839050,fleaflicker,owner_joe,owner_chris_d,110.24,85.08,owner_joe,False
2024,11,fleaflicker:2024:311194:11:54839055,fleaflicker,owner_chris_c,owner_ryan,74.74,78.98,owner_ryan,False
2024,11,fleaflicker:2024:311194:11:54839054,fleaflicker,owner_james,ben_mccoy,117.58,80.38,owner_james,False
2024,11,fleaflicker:2024:311194:11:54839053,fleaflicker,owner_jeff,owner_john,99.04,85.18,owner_jeff,False
2024,12,fleaflicker:2024:311194:12:54839057,fleaflicker,owner_grant,owner_joe,102.68,109.1,owner_joe,False
2024,12,fleaflicker:2024:311194:12:54839056,fleaflicker,owner_kyle,owner_david,63.62,93.02,owner_david,False
2024,12,fleaflicker:2024:311194:12:54839061,fleaflicker,owner_john,owner_cliff,90.2,68.3,owner_john,False
2024,12,fleaflicker:2024:311194:12:54839060,fleaflicker,ben_mccoy,owner_jeff,73.88,63.96,ben_mccoy,False
2024,12,fleaflicker:2024:311194:12:54839059,fleaflicker,owner_ryan,owner_james,81.06,88.16,owner_james,False
2024,12,fleaflicker:2024:311194:12:54839058,fleaflicker,owner_chris_d,owner_chris_c,93.78,107.76,owner_chris_c,False
2024,13,fleaflicker:2024:311194:13:54839062,fleaflicker,owner_kyle,owner_grant,111.88,141.5,owner_grant,False
2024,13,fleaflicker:2024:311194:13:54839067,fleaflicker,owner_john,owner_joe,88.9,99.84,owner_joe,False
2024,13,fleaflicker:2024:311194:13:54839066,fleaflicker,ben_mccoy,owner_david,90.78,72.74,ben_mccoy,False
2024,13,fleaflicker:2024:311194:13:54839065,fleaflicker,owner_ryan,owner_cliff,99.12,116.6,owner_cliff,False
2024,13,fleaflicker:2024:311194:13:54839064,fleaflicker,owner_chris_c,owner_jeff,76.3,120.12,owner_jeff,False
2024,13,fleaflicker:2024:311194:13:54839063,fleaflicker,owner_chris_d,owner_james,70.48,81.44,owner_james,False
